_id,CODICEIDENTIFICATIVOFARMACIA,CODFARMACIAASSEGNATODAASL,INDIRIZZO,DESCRIZIONEFARMACIA,PARTITAIVA,CAP,CODICECOMUNEISTAT,DESCRIZIONECOMUNE,FRAZIONE,CODICEPROVINCIAISTAT,SIGLAPROVINCIA,DESCRIZIONEPROVINCIA,CODICEREGIONE,DESCRIZIONEREGIONE,DATAINIZIOVALIDITA,DATAFINEVALIDITA,DESCRIZIONETIPOLOGIA,CODICETIPOLOGIA,LATITUDINE,LONGITUDINE,LOCALIZE
1783,10076,0,"Via Cairoli, 14",NUOVA - DR.SSA FORTINI,-,1100,56059,VITERBO,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,31/12/2007,Ordinaria,1,42.41964,12.10428,1
1784,10076,0,"Via Cairoli, 14",NUOVA - DR.SSA FORTINI,00244160560,1100,56059,VITERBO,-,56,VT,VITERBO,120,LAZIO,2008-01-01T00:00:00,-,Ordinaria,1,42.41964,12.10428,1
1785,10077,0,"Piazza B. Buozzi, 6",FRANCESCHINI VEZIO LEONIL,00269360566,1020,56009,BOMARZO,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.50497,12.25064,1
1786,10078,0,"Via Vittorio Veneto, 4",FRATERNALE GILBERTO,00251990560,1025,56030,GROTTE DI CASTRO,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.67453,11.87225,1
1787,10079,0,"Via Garibaldi , 1",GALIANO SNC DI PALMUCCI ALESSANDRO E PALMUCCI FRANCESCO,01882730565,1100,56059,VITERBO,-,56,VT,VITERBO,120,LAZIO,2015-01-04T00:00:00,-,Ordinaria,1,42.4165,12.10394,1
1788,10079,0,"Via delle Fabbriche, 2",GALIANO SNC,00090100561,1100,56059,VITERBO,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,31/03/2010,Ordinaria,1,42.4165,12.10394,1
1789,10079,0,"Via Garibaldi , 1",GALIANO SNC,01882730565,1100,56059,VITERBO,-,56,VT,VITERBO,120,LAZIO,2013-01-03T00:00:00,31/03/2015,Ordinaria,1,42.4165,12.10394,1
1790,10079,0,"Via G. Garibaldi, 1",GALIANO SNC,01882730565,1100,56059,VITERBO,-,56,VT,VITERBO,120,LAZIO,2010-01-04T00:00:00,28/02/2013,Ordinaria,1,42.4165,12.10394,1
1791,10080,0,"Viale Trieste, 36/A",GIACCI FEDERICO,00072080567,1100,56059,VITERBO,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.42338,12.10725,1
1792,10082,0,"Via F. Nicolai, 141",LANDI MASCAGNA SNC,02010746056,1032,56015,CAPRAROLA,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.33013,12.20604,1
1793,10083,0,"Piazza Della Repubblica, 49/50",LOCCATELLI GIULIO,01223180561,1030,56055,VASANELLO,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.41727,12.34669,1
1794,10084,0,"Via Giuseppe Garibaldi, 30",LUCIANI GIUSEPPE,00090540568,1011,56012,CANINO,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.44464,11.69476,1
1795,10085,0,"Via Roma, 2/d",LUPI SNC,01802970564,1039,56058,VIGNANELLO,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.38284,12.30176,1
1796,10086,0,"Via Guglielmo Marconi, 70",MARENGHI PIETRO,00592710560,1010,56013,CAPODIMONTE,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.55695,11.88964,1
1797,10087,0,"Via Giuseppe Mazzini, 3",MASTRODICASA RICCARDO,00608100566,1030,56006,BASSANO IN TEVERINA,-,56,VT,VITERBO,120,LAZIO,2013-01-03T00:00:00,-,Ordinaria,1,42.46357,12.30582,1
1798,10087,0,"Via C.Battisti, 137/c",MASTRODICASA RICCARDO,00608100566,1030,56006,BASSANO IN TEVERINA,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,28/02/2013,Ordinaria,1,42.46357,12.30582,1
1799,10088,0,"Via Stazione, 5",MAURI MAURA & C. snc,00088980560,1026,56059,VITERBO,GROTTE SANTO STEFANO,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.4165,12.10394,1
1800,10089,0,"Via Caduti sul Lavoro, 39",LA PARADISA DEL DOTT. E. MECUCCI SNC,01972470569,1032,56015,CAPRAROLA,-,56,VT,VITERBO,120,LAZIO,2010-01-03T00:00:00,-,Ordinaria,1,42.32177,12.23322,1
1801,10089,0,"Via Caduti sul Lavoro, 39",MECUCCI ERNESTO,00093380566,1032,56015,CAPRAROLA,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,28/02/2010,Ordinaria,1,42.32177,12.23322,1
1802,10090,0,"Viale Quattro Novembre, 19",POSATI GIOVANNA,01739280566,1010,56004,BARBARANO ROMANO,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.24983,12.07531,1
1803,10091,0,Via F. Petrarca snc,COMUNALE N. 1 CIVITA CASTELLANA,00065540569,1033,56021,CIVITA CASTELLANA,-,56,VT,VITERBO,120,LAZIO,2013-01-03T00:00:00,-,Ordinaria,1,42.30207,12.43846,1
1804,10091,0,Via S. Felicissima,MUNICIPALIZZATA CIVITA CASTELLAN,00065540569,1033,56021,CIVITA CASTELLANA,-,56,VT,VITERBO,120,LAZIO,2008-01-01T00:00:00,28/02/2013,Ordinaria,1,42.30207,12.43846,1
1805,10091,0,Via S. Felicissima,MUNICIPALIZZATA CIVITA CASTELLAN,-,1033,56021,CIVITA CASTELLANA,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,31/12/2007,Ordinaria,1,42.30207,12.43846,1
1806,10092,0,"Via V. Ferretti, 95",COMUNALE N.2 CIVITA CASTELLANA,00306041005,1033,56021,CIVITA CASTELLANA,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.30207,12.43846,1
1807,10093,0,Via Igea,COMUNALE N.1 TARQUINIA,00834550527,1016,56050,TARQUINIA,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,30/06/2007,Ordinaria,1,42.25761,11.76566,1
1808,10093,0,Via Igea,COMUNALE N.1 TARQUINIA,-,1016,56050,TARQUINIA,-,56,VT,VITERBO,120,LAZIO,2007-01-07T00:00:00,28/02/2013,Ordinaria,1,42.25761,11.76566,1
1809,10093,0,Via Igea,MUNICIPALIZZATA N.1 TARQUINIA,-,1016,56050,TARQUINIA,-,56,VT,VITERBO,120,LAZIO,2013-01-03T00:00:00,-,Ordinaria,1,42.25761,11.76566,1
1810,10094,0,Via A. Moro,MUNICIPALIZZATA N.2 TARQUINIA,-,1016,56050,TARQUINIA,-,56,VT,VITERBO,120,LAZIO,2013-01-03T00:00:00,-,Ordinaria,1,42.25761,11.76566,1
1811,10094,0,Via A. Moro,COMUNALE N.2 TARQUINIA,-,1016,56050,TARQUINIA,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,28/02/2013,Ordinaria,1,42.25761,11.76566,1
1812,10095,0,"Via E. Monaci, 96",MUSCOLINO DARIO E C. SAS,02116250560,1038,56048,SORIANO NEL CIMINO,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.43916,12.24471,1
1813,10096,0,"Piazza Umberto I, 19",BRUNI ALESSANDRA,01727210567,1010,56051,TESSENNANO,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.46319,11.78429,1
1814,10097,0,"Piazza Savoia, snc",PALAGGI GIUSEPPE,00337920565,1010,56046,VILLA SAN GIOVANNI IN TUSCIA,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.28255,12.04482,1
1815,10098,0,"Via G. Marconi, 1",PERINELLI ROMEO,00609770565,1020,56033,LUBRIANO,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.64665,12.11076,1
1816,10099,0,"Via Roma, 51",PESCE SERGIO,00213860562,1030,56038,MONTEROSI,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.19582,12.30847,1
1817,10100,0,"Via A. Manzoni, 15/F",RICCI MARI DI LOREDANA MARI,02115790566,1030,56060,VITORCHIANO,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.47132,12.17831,1
1818,10101,0,"Corso Taurelli Salimbeni, 1/2",ANTICA FARMACIA SACCARELLI SAS DEL DOTT. F. CATOCCI E C.,02123020568,1021,56001,ACQUAPENDENTE,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.76295,11.88764,1
1819,10102,0,"Piazza Cardinal M. Dolci, 21",OMNIAFARMA SNC,11838791009,1020,56022,CIVITELLA D'AGLIANO,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.60562,12.18815,1
1820,10103,0,"Via Zepponami, 265/a",TERRACINA CARLA,00271130569,1020,56036,MONTEFIASCONE,ZEPPONAMI,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.52899,12.04691,1
1821,10104,0,"Via Minciotti, 35",TERRACINA MARIA VITTORIA,00090050568,1100,56059,VITERBO,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.42235,12.09787,1
1822,10105,0,Piazza della Repubblica,TESI SILVIA,00611670563,1020,56019,CELLENO,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.56108,12.12671,1
1823,10106,0,"Piazza dei Caduti, 18",SONNO FRANCESCA,00024070567,1030,56011,CANEPINA,-,56,VT,VITERBO,120,LAZIO,2013-01-03T00:00:00,-,Ordinaria,1,42.37954,12.21763,1
1824,10106,0,"Via Mondiale, 1",SONNO FRANCESCA,00024070567,1030,56011,CANEPINA,-,56,VT,VITERBO,120,LAZIO,2010-01-10T00:00:00,28/02/2013,Ordinaria,1,42.37954,12.21763,1
1825,10106,0,"Via Mondiale, 1",SONNO FRANCESCA,01657840565,1030,56011,CANEPINA,-,56,VT,VITERBO,120,LAZIO,2010-01-04T00:00:00,30/09/2010,Ordinaria,1,42.37954,12.21763,1
1826,10106,0,"Piazza Giuseppe Garibaldi, 1",TESTI ITALO,00024070567,1030,56011,CANEPINA,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,31/03/2010,Ordinaria,1,42.37954,12.21763,1
1827,10107,0,"Via Dei Tigli, 25",MAZZONI VIRGINIA,01767100561,1010,56035,MONTALTO DI CASTRO,PESCIA ROMANA,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,28/02/2013,Ordinaria,1,42.39846,11.4944,1
1828,10107,0,"Piazza delle Mimose, 15",MAZZONI VIRGINIA,01767100561,1010,56035,MONTALTO DI CASTRO,PESCIA ROMANA,56,VT,VITERBO,120,LAZIO,2013-01-03T00:00:00,-,Ordinaria,1,42.39846,11.4944,1
1829,10108,0,"Piazza del Comune, 34",graziadei,00067965384,1015,56049,SUTRI,-,56,VT,VITERBO,120,LAZIO,2015-01-04T00:00:00,-,Ordinaria,1,42.22645,12.24527,1
1830,10108,0,"Piazza del Comune, 34",MARINI AGOSTINI,00250710563,1015,56049,SUTRI,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,31/03/2010,Ordinaria,1,42.22645,12.24527,1
1831,10108,0,"Piazza del Comune, 34",MARINI AGOSTINI,00067965384,1015,56049,SUTRI,-,56,VT,VITERBO,120,LAZIO,2010-01-04T00:00:00,31/03/2015,Ordinaria,1,42.22645,12.24527,1
1832,10109,0,"Piazza Armando Diaz, 14",POLIDORI AGNESE,00382300564,1030,56054,VALLERANO,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.37051,12.25838,1
1833,10110,0,"Via S. Giuliano, snc",LUPO CARMELA,01355340561,1030,56025,FALERIA,-,56,VT,VITERBO,120,LAZIO,2013-01-03T00:00:00,-,Ordinaria,1,42.22684,12.44306,1
1834,10110,0,Borgo Umberto I,LUPO CARMELA,01355340561,1030,56025,FALERIA,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,28/02/2013,Ordinaria,1,42.22684,12.44306,1
1835,10111,0,"Via Vittorio Emanuele, 128",SEGUINO SEBASTIANO,01383130562,1010,56002,ARLENA DI CASTRO,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.4585,11.816,1
1836,10112,0,"C.so Cavour, 21",BRAGUTI FRANCESCO E ANNA SNC,01395070566,1027,56036,MONTEFIASCONE,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,28/02/2013,Ordinaria,1,42.5406,12.01989,1
1837,10112,0,"Via Verentana, 8",BRAGUTI FRANCESCO E ANNA SNC,01395070566,1027,56036,MONTEFIASCONE,-,56,VT,VITERBO,120,LAZIO,2013-01-03T00:00:00,-,Ordinaria,1,42.5406,12.01989,1
1838,10113,0,"Corso Vittorio Emanuele, 33-37",FARMACIA DEL CORSO DI VERNIER O. & C. SNC,01409120563,1016,56050,TARQUINIA,-,56,VT,VITERBO,120,LAZIO,2008-01-01T00:00:00,30/04/2012,Ordinaria,1,42.25419,11.75779,1
1839,10113,0,"Corso Vittorio Emanuele, 33-37",DEL CORSO DI DE ANGELIS VIRGINIO,02064380567,1016,56050,TARQUINIA,-,56,VT,VITERBO,120,LAZIO,2012-01-05T00:00:00,-,Ordinaria,1,42.25419,11.75779,1
1840,10113,0,"Corso Vittorio Emanuele, 33-37",VERNIER OLGA & C. SNC,-,1016,56050,TARQUINIA,-,56,VT,VITERBO,120,LAZIO,2007-01-07T00:00:00,31/12/2007,Ordinaria,1,42.25419,11.75779,1
1841,10113,0,"Corso Vittorio Emanuele, 33-37",VERNIER OLGA & C. SNC,00508590528,1016,56050,TARQUINIA,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,30/06/2007,Ordinaria,1,42.25419,11.75779,1
1842,10114,0,"Via Leonardo da Vinci, 5",MENGHI STEFANIA,04543921003,1030,56005,BASSANO ROMANO,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,31/03/2010,Ordinaria,1,42.20624,12.17416,1
1843,10114,0,"Via Leonardo da Vinci, 5",BASSANO ROMANO SAS,01992670560,1030,56005,BASSANO ROMANO,-,56,VT,VITERBO,120,LAZIO,2011-01-07T00:00:00,-,Ordinaria,1,42.20624,12.17416,1
1844,10114,0,"Via Leonardo da Vinci, 5",MENGHI SAS,-,1030,56005,BASSANO ROMANO,-,56,VT,VITERBO,120,LAZIO,2010-01-04T00:00:00,30/06/2011,Ordinaria,1,42.20624,12.17416,1
1845,10115,0,"Via Cassia, 38/a",ZONGHI F. & CERRI D. SNC,01733550568,1013,56057,VETRALLA,CURA,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.3373,12.05754,1
1846,10116,0,"Piazza Europa, 3",MENICHELLI GIUSEPPE,01435280563,1020,56047,SAN LORENZO NUOVO,-,56,VT,VITERBO,120,LAZIO,2013-01-03T00:00:00,-,Ordinaria,1,42.68673,11.90665,1
1847,10116,0,"Piazza Europa, 2",MENICHELLI GIUSEPPE,01435280563,1020,56047,SAN LORENZO NUOVO,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,28/02/2013,Ordinaria,1,42.68673,11.90665,1
1848,10117,0,Piazza Risorgimento,BASSANELLI DARIA,01461500561,1030,56010,CALCATA,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.20603,12.42491,1
1849,10118,0,"Via Aurelia, 30",BORBOTTI GIUSEPPINA E PAOLA SNC,01439020569,1014,56035,MONTALTO DI CASTRO,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.39535,11.52385,1
1850,10119,0,"Via Carlo Cattaneo, 30/D",PETROSELLI MARIA TERESA,01733690562,1100,56059,VITERBO,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,31/03/2010,Ordinaria,1,42.41275,12.1172,1
1851,10119,0,"Via Carlo Cattaneo, 30/D",PETROSELLI MARIA TERESA,01475380562,1100,56059,VITERBO,-,56,VT,VITERBO,120,LAZIO,2010-01-04T00:00:00,-,Ordinaria,1,42.41275,12.1172,1
1852,10120,0,"Via Roma, 109",PALOMBI MARIA FORTUNATA,-,1010,56007,BLERA,-,56,VT,VITERBO,120,LAZIO,2010-01-04T00:00:00,-,Ordinaria,1,42.2324,11.99974,1
1853,10120,0,"Via 2 Giugno, 3",PALOMBI MARIA FORTUNATA,01484250566,1010,56007,BLERA,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,31/03/2010,Ordinaria,1,42.2324,11.99974,1
1854,10121,0,"Via Marconi, 13",MARINI,01821540562,1010,56020,CELLERE,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,31/12/2007,Ordinaria,1,42.51042,11.77165,1
1855,10121,0,"Via Marconi, 13",ABBATELLI CARLA,01821540562,1010,56020,CELLERE,-,56,VT,VITERBO,120,LAZIO,2010-01-04T00:00:00,-,Ordinaria,1,42.51042,11.77165,1
1856,10121,0,"Via Marconi, 13",ABBATELLI CARLA,01502180563,1010,56020,CELLERE,-,56,VT,VITERBO,120,LAZIO,2008-01-01T00:00:00,31/03/2010,Ordinaria,1,42.51042,11.77165,1
1857,10122,0,"Piazza Trento e Trieste, 8",BIGIOTTI FRANCESCO E ANDREA SNC,01513270569,1022,56003,BAGNOREGIO,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.62903,12.08836,1
1858,10123,0,"Via Tuscania, 4/a",DE BLASIO LIVIA,00839880564,1010,56034,MARTA,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.52672,11.92795,1
1859,10124,0,"Via della Palazzina, 195/199",RICCARDI SNC,01521780567,1100,56059,VITERBO,-,56,VT,VITERBO,120,LAZIO,2013-01-03T00:00:00,-,Ordinaria,1,42.42415,12.1016,1
1860,10124,0,"Via della Palazzina, 195/199",RICCARDI MARCELLA & C.SNC,01521780567,1100,56059,VITERBO,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,28/02/2013,Ordinaria,1,42.42415,12.1016,1
1861,10125,0,"Piazza Italia, 11",VENTURA ANNA,01532670567,1017,56052,TUSCANIA,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.3935,11.82882,1
1862,10126,0,"Piazza Umberto I, 4",COZZOLINO NUNZIA,01544420563,1010,56040,ONANO,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.69143,11.81625,1
1863,10127,0,"Via Roma, snc",LIBERATI GRAZIA,01555600566,1034,56024,FABRICA DI ROMA,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,30/09/2014,Ordinaria,1,42.32641,12.32616,1
1864,10127,0,"Via Roma, 79",EREDI LIBERATI GRAZIA,02157710563,1034,56024,FABRICA DI ROMA,-,56,VT,VITERBO,120,LAZIO,2014-01-10T00:00:00,-,Ordinaria,1,42.32641,12.32616,1
1865,10128,0,"Via Orvietana, 5",VEZZOSI MASSIMO,01388810564,1024,56018,CASTIGLIONE IN TEVERINA,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,28/02/2013,Ordinaria,1,42.64652,12.20392,1
1866,10128,0,"Via Orvietana, 5",ANTICA FARMACIA VEZZOSI SAS,01388810564,1024,56018,CASTIGLIONE IN TEVERINA,-,56,VT,VITERBO,120,LAZIO,2013-01-03T00:00:00,-,Ordinaria,1,42.64652,12.20392,1
1867,10129,0,"Via Roma, 19",NEPI DI SINI GIANLUCA E C. SNC,01558780563,1036,56039,NEPI,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.24864,12.36552,1
1868,10130,0,"Via Civita Castellana, 11/13",MINELLI CLOTILDE & C. SNC,01565610563,1030,56023,CORCHIANO,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,28/02/2013,Ordinaria,1,42.35457,12.36299,1
1869,10130,0,"Via Civita Castellana, 11/13",SANGIORGI SNC,01565610563,1030,56023,CORCHIANO,-,56,VT,VITERBO,120,LAZIO,2013-01-03T00:00:00,-,Ordinaria,1,42.35457,12.36299,1
1870,10131,0,"Corso Umberto I, 6",D'ALESSIO MARIA & C. SNC,01582690564,1037,56045,RONCIGLIONE,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,31/12/2007,Ordinaria,1,42.29059,12.21618,1
1871,10131,0,"Corso Umberto I, 6",D'ALESSIO MARIA & C. SNC,13214576517,1037,56045,RONCIGLIONE,-,56,VT,VITERBO,120,LAZIO,2008-01-01T00:00:00,31/03/2010,Ordinaria,1,42.29059,12.21618,1
1872,10131,0,"Corso Umberto I, 6",D'ALESSIO  SNC,01582690564,1037,56045,RONCIGLIONE,-,56,VT,VITERBO,120,LAZIO,2010-01-04T00:00:00,-,Ordinaria,1,42.29059,12.21618,1
1873,10132,0,"Piazza M. Buratti, 2/3",SAN MARTINO DI NATALINI P,01545620567,1030,56059,VITERBO,S. MARTINO AL CIMINO,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.4165,12.10394,1
1874,10133,0,"Via Tarquinia, 53",Saliola Bucelli Marco,01621860566,1017,56052,TUSCANIA,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.41618,11.85601,1
1875,10134,0,"Piazza Vittorio Emanuele, 3",BIANCHI SNC,01642550568,1027,56036,MONTEFIASCONE,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,28/02/2013,Ordinaria,1,42.54939,12.03101,1
1876,10134,0,Via Cardinal Salotti 48,BIANCHI SNC,01642550568,1027,56036,MONTEFIASCONE,-,56,VT,VITERBO,120,LAZIO,2013-01-03T00:00:00,-,Ordinaria,1,42.54939,12.03101,1
1877,10135,0,Viale I^ Maggio,Giambra Gianluigi,01650670563,1010,56032,LATERA,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,31/03/2010,Ordinaria,1,42.62903,11.82745,1
1878,10135,0,Viale I^ Maggio,Giambra Gianluigi,01439020569,1010,56032,LATERA,-,56,VT,VITERBO,120,LAZIO,2010-01-04T00:00:00,30/09/2010,Ordinaria,1,42.62903,11.82745,1
1879,10135,0,Viale I^ Maggio,MINNICI VINCENZO,00611140807,1010,56032,LATERA,-,56,VT,VITERBO,120,LAZIO,2010-01-10T00:00:00,-,Ordinaria,1,42.62903,11.82745,1
1880,10136,0,"Via Claudia, 109",RICCI RAFFAELLA,01690050560,1010,56041,ORIOLO ROMANO,-,56,VT,VITERBO,120,LAZIO,2010-01-09T00:00:00,-,Ordinaria,1,42.17433,12.12952,1
1881,10136,0,"Via Claudia, 109",RICCI RAFFAELLA,06239361006,1010,56041,ORIOLO ROMANO,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,31/08/2010,Ordinaria,1,42.17433,12.12952,1
1882,10137,0,"Via delle Sirene, 20",GRECO TOMMASO,03710720651,1016,56050,TARQUINIA,TARQUINIA LIDO,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,31/12/2014,Ordinaria,1,42.22405,11.70576,1
1883,10137,0,"Via Andrea Doria, 55",GRECO TOMMASO,03710720651,1016,56050,TARQUINIA,TARQUINIA LIDO,56,VT,VITERBO,120,LAZIO,2015-01-01T00:00:00,-,Ordinaria,1,42.22405,11.70576,1
1884,10138,0,"Piazza del Comune, 10",CIUCCI MARINA,01736590561,1020,56029,GRAFFIGNANO,-,56,VT,VITERBO,120,LAZIO,2010-01-04T00:00:00,-,Ordinaria,1,42.56116,12.22909,1
1885,10138,0,"Piazza del Comune, 10",CIUCCI MARINA,00187570569,1020,56029,GRAFFIGNANO,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,31/03/2010,Ordinaria,1,42.56116,12.22909,1
1886,10139,0,"Via Umberto I, 53",MODICA DI ANNA GAI,01786790566,1010,56056,VEJANO,-,56,VT,VITERBO,120,LAZIO,2008-01-01T00:00:00,-,Ordinaria,1,42.21841,12.09451,1
1887,10139,0,"Via Umberto I, 53",MODICA DI ANNA GAI,00005060561,1010,56056,VEJANO,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,31/12/2007,Ordinaria,1,42.21841,12.09451,1
1888,10140,0,"Via Cassia, 106",VETRALLA DI FANELLI ANNA RITA E C. SNC,01697230561,1019,56057,VETRALLA,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,28/02/2013,Ordinaria,1,42.3373,12.05754,1
1889,10140,0,Via S. Michele sn,VETRALLA SNC DELLA DR.SSA STEFANIA MENCHI E C.,01697230561,1019,56057,VETRALLA,-,56,VT,VITERBO,120,LAZIO,2013-01-03T00:00:00,-,Ordinaria,1,42.3373,12.05754,1
1890,10141,0,"Piazza Umberto I, 28",COMUNALE SIPICCIANO,00187570569,1020,56029,GRAFFIGNANO,SIPICCIANO,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.54798,12.23342,1
1891,10142,0,"Piazza Vittorio Emanuele, 22",BELATI  ZAGOREO,01854860564,1038,56048,SORIANO NEL CIMINO,-,56,VT,VITERBO,120,LAZIO,2010-01-04T00:00:00,-,Ordinaria,1,42.43916,12.24471,1
1892,10142,0,"Piazza Vittorio Emanuele, 22",BELATI  ZAGOREO,01703080562,1038,56048,SORIANO NEL CIMINO,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,31/03/2010,Ordinaria,1,42.43916,12.24471,1
1893,10143,0,"Via Gramsci, 38",LANZI SNC DI FABRIZIO E FABIO LANZI,02079520561,1023,56008,BOLSENA,-,56,VT,VITERBO,120,LAZIO,2012-01-07T00:00:00,-,Ordinaria,1,42.63537,11.97688,1
1894,10143,0,"Via Gramsci, 38",LANZI FABRIZIO,01832900565,1023,56008,BOLSENA,-,56,VT,VITERBO,120,LAZIO,2010-01-04T00:00:00,30/06/2012,Ordinaria,1,42.63537,11.97688,1
1895,10143,0,"Via Gramsci, 38",LANZI SNC,01603660562,1023,56008,BOLSENA,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,31/03/2010,Ordinaria,1,42.63537,11.97688,1
1896,10144,0,"Via Roma, 14",RUPES SNC DELLE DR.SSE A.M. COCCIA E I STEFANI,-,1030,56017,CASTEL SANT'ELIA,-,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,31/03/2010,Ordinaria,1,42.24864,12.36552,1
1897,10144,0,"Via Roma, 14",RUPES SNC DELLE DR.SSE A.M. COCCIA E I STEFANI,01708830565,1030,56017,CASTEL SANT'ELIA,-,56,VT,VITERBO,120,LAZIO,2010-01-04T00:00:00,-,Ordinaria,1,42.24864,12.36552,1
1898,10145,0,VIA A. DE GASPERI,FARMACAPRANICA,01658140569,1012,56014,CAPRANICA,CAPRANICA SCALO,56,VT,VITERBO,120,LAZIO,2005-01-01T00:00:00,28/02/2013,Ordinaria,1,42.26152,12.15541,1
